lib	alg	dim	budget_factor	wins	losses	pairs	p_better	holm_better	p_worse	holm_worse	verdict
mealpy	BaseSBO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	BaseJA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalSARO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalSRSR	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalTWO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalWDO	5	10	620	580	1200	0.130114	-1	0.881714	-1	descriptive
mealpy	AugmentedAEO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalWOA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	SADE	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalBRO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalSSpiderO	5	10	594	606	1200	0.646265	-1	0.375423	-1	descriptive
mealpy	ProbBeesA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalFA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalCSA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalALO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalDO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalCHIO	5	10	607	593	1200	0.353735	-1	0.667488	-1	descriptive
mealpy	OriginalBSA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	LevyEP	5	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	OriginalICA	5	10	334	353	687	0.777271	-1	0.246136	-1	descriptive
mealpy	ImprovedLCO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalMFO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	ImprovedAEO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalVCS	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	AdaptiveBA	5	10	614	586	1200	0.217872	-1	0.798743	-1	descriptive
mealpy	MultiGA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalES	5	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	LevyES	5	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	OriginalEP	5	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	BaseSMA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalPSO	5	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	FBUDGETSHADE	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	OriginalFOA	5	10	223	977	1200	1	-1	3.68081e-113	-1	descriptive
mealpy	BaseQSA	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	BaseMFO	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	BaseDE	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
mealpy	WhaleFOA	5	10	223	977	1200	1	-1	3.68081e-113	-1	descriptive
Baselines	DE	5	10	664	536	1200	0.000121582	-1	0.999903	-1	descriptive
Baselines	RCobyla	5	10	1034	166	1200	6.73123e-154	-1	1	-1	descriptive
Baselines	PSO	5	10	560	640	1200	0.990332	-1	0.0112683	-1	descriptive
Baselines	DiagonalCMA	5	10	682	518	1200	1.22433e-06	-1	0.999999	-1	descriptive
Baselines	modcma	5	10	997	203	1200	1.76421e-126	-1	1	-1	descriptive
Baselines	modde	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
Baselines	OnePlusOne	5	10	1051	149	1200	7.61007e-168	-1	1	-1	descriptive
Baselines	Powell	5	10	419	781	1200	1	-1	4.24192e-26	-1	descriptive
Baselines	MultiBFGS	5	10	643	557	1200	0.00705216	-1	0.994004	-1	descriptive
Baselines	lshade	5	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
Baselines	bipop	5	10	997	203	1200	1.76421e-126	-1	1	-1	descriptive
EVOLOPY	DE	5	50	994	206	1200	2.0326e-124	4.5327e-122	1	1	better
EVOLOPY	JAYA	5	50	926	274	1200	2.2185e-83	4.12641e-81	1	1	better
EVOLOPY	PSO	5	50	980	220	1200	4.27115e-115	8.96942e-113	1	1	better
EVOLOPY	WOA	5	50	952	248	1200	7.57781e-98	1.48525e-95	1	1	better
EVOLOPY	FFA	5	50	862	338	1200	1.67372e-53	2.56078e-51	1	1	better
EVOLOPY	BAT	5	50	579	621	1200	0.892762	1	0.118286	1	not shown
EVOLOPY	MVO	5	50	986	214	1200	4.94816e-119	1.06386e-116	1	1	better
EVOLOPY	HHO	5	50	843	357	1200	4.41913e-46	6.45193e-44	1	1	better
EVOLOPY	SCA	5	50	652	548	1200	0.00146505	0.143575	0.998789	1	not shown
EVOLOPY	GA	5	50	534	395	929	2.87177e-06	0.000315895	0.999998	1	better
EVOLOPY	MFO	5	50	965	235	1200	1.24469e-105	2.47693e-103	1	1	better
EVOLOPY	CS	5	50	482	718	1200	1	1	5.03935e-12	1.2548e-09	worse
EVOLOPY	GWO	5	50	1114	86	1200	7.3916e-229	2.04747e-226	1	1	better
EVOLOPY	SSA	5	50	669	531	1200	3.76496e-05	0.00399085	0.999971	1	better
NIAPY	DynamicFireworksAlgorithm	5	50	600	600	1200	0.511514	1	0.511514	1	not shown
NIAPY	HarmonySearch	5	50	937	263	1200	2.51321e-89	4.80024e-87	1	1	better
NIAPY	EvolutionStrategyMp1	5	50	976	224	1200	1.60804e-112	3.34471e-110	1	1	better
NIAPY	MonarchButterflyOptimization	5	50	673	527	1200	1.39098e-05	0.00148835	0.999989	1	better
NIAPY	CenterParticleSwarmOptimization	5	50	1043	157	1200	3.61887e-161	8.75766e-159	1	1	better
NIAPY	DynNpDifferentialEvolution	5	50	913	287	1200	1.13248e-76	2.01581e-74	1	1	better
NIAPY	CamelAlgorithm	5	50	816	384	1200	1.33651e-36	1.85775e-34	1	1	better
NIAPY	BatAlgorithm	5	50	674	526	1200	1.07573e-05	0.00117254	0.999992	1	better
NIAPY	GlowwormSwarmOptimization	5	50	221	979	1200	1	1	1.89704e-114	5.44451e-112	worse
NIAPY	BareBonesFireworksAlgorithm	5	50	1087	113	1200	1.10972e-200	3.00734e-198	1	1	better
NIAPY	CuckooSearch	5	50	423	777	1200	1	1	5.04625e-25	1.28679e-22	worse
NIAPY	GeneticAlgorithm	5	50	584	616	1200	0.829609	1	0.185425	1	not shown
NIAPY	ParticleSwarmAlgorithm	5	50	908	292	1200	3.50133e-74	6.12732e-72	1	1	better
NIAPY	MonkeyKingEvolutionV3	5	50	908	292	1200	3.50133e-74	6.12732e-72	1	1	better
NIAPY	MonkeyKingEvolutionV2	5	50	486	714	1200	1	1	2.47782e-11	6.14501e-09	worse
NIAPY	SineCosineAlgorithm	5	50	122	1078	1200	1	1	5.19199e-192	1.53164e-189	worse
NIAPY	EvolutionStrategy1p1	5	50	994	206	1200	2.0326e-124	4.5327e-122	1	1	better
NIAPY	HarrisHawksOptimization	5	50	987	213	1200	1.07117e-119	2.31374e-117	1	1	better
NIAPY	ParticleSwarmOptimization	5	50	877	323	1200	8.15275e-60	1.3289e-57	1	1	better
NIAPY	ForestOptimizationAlgorithm	5	50	524	676	1200	0.999995	1	6.37142e-06	0.00150366	worse
NIAPY	EnhancedFireworksAlgorithm	5	50	725	475	1200	2.72251e-13	3.29424e-11	1	1	better
NIAPY	MultiStrategyDifferentialEvolution	5	50	530	670	1200	0.999977	1	2.94953e-05	0.0069019	worse
NIAPY	MutatedParticleSwarmOptimization	5	50	1031	169	1200	1.57118e-151	3.67657e-149	1	1	better
NIAPY	ComprehensiveLearningParticleSwarmOptimizer	5	50	288	912	1200	1	1	3.59763e-76	1.01093e-73	worse
NIAPY	KrillHerd	5	50	815	385	1200	2.84225e-36	3.89389e-34	1	1	better
NIAPY	FishSchoolSearch	5	50	409	791	1200	1	1	6.73357e-29	1.73726e-26	worse
NIAPY	MutatedCenterUnifiedParticleSwarmOptimization	5	50	1087	113	1200	1.10972e-200	3.00734e-198	1	1	better
NIAPY	MutatedCenterParticleSwarmOptimization	5	50	1055	145	1200	2.90932e-171	7.24421e-169	1	1	better
NIAPY	GlowwormSwarmOptimizationV2	5	50	196	1004	1200	1	1	2.21841e-131	6.43338e-129	worse
NIAPY	CatSwarmOptimization	5	50	717	483	1200	7.54242e-12	8.97548e-10	1	1	better
NIAPY	DifferentialEvolution	5	50	543	657	1200	0.999553	1	0.00054883	0.125682	not shown
NIAPY	FireworksAlgorithm	5	50	502	698	1200	1	1	8.43967e-09	2.05084e-06	worse
NIAPY	MothFlameOptimizer	5	50	495	705	1200	1	1	7.31877e-10	1.78578e-07	worse
NIAPY	DynNpMultiStrategyDifferentialEvolution	5	50	533	667	1200	0.999952	1	6.07551e-05	0.0141559	worse
NIAPY	EvolutionStrategyML	5	50	951	249	1200	2.90239e-97	5.65967e-95	1	1	better
NIAPY	GreyWolfOptimizer	5	50	1074	126	1200	2.91616e-188	7.61117e-186	1	1	better
NIAPY	HarmonySearchV1	5	50	871	329	1200	3.05539e-57	4.79696e-55	1	1	better
NIAPY	BeesAlgorithm	5	50	865	335	1200	9.85426e-55	1.51756e-52	1	1	better
NIAPY	GlowwormSwarmOptimizationV1	5	50	206	994	1200	1	1	2.0326e-124	5.87422e-122	worse
NIAPY	GlowwormSwarmOptimizationV3	5	50	215	985	1200	1	1	2.27282e-118	6.54573e-116	worse
NIAPY	LionOptimizationAlgorithm	5	50	726	474	1200	1.77e-13	2.1594e-11	1	1	better
NIAPY	ArtificialBeeColonyAlgorithm	5	50	973	227	1200	1.29755e-110	2.647e-108	1	1	better
NIAPY	AgingNpDifferentialEvolution	5	50	510	690	1200	1	1	1.12994e-07	2.71185e-05	worse
NIAPY	OppositionVelocityClampingParticleSwarmOptimization	5	50	606	594	1200	0.375423	1	0.646265	1	not shown
NIAPY	CoralReefsOptimization	5	50	347	853	1200	1	1	6.57703e-50	1.76264e-47	worse
NIAPY	BacterialForagingOptimization	5	50	393	807	1200	1	1	1.03744e-33	2.69735e-31	worse
NIAPY	DynamicFireworksAlgorithmGauss	5	50	625	575	1200	0.078592	1	0.929538	1	not shown
NIAPY	ClonalSelectionAlgorithm	5	50	168	1032	1200	1	1	2.56951e-152	7.50298e-150	worse
NIAPY	GravitationalSearchAlgorithm	5	50	637	563	1200	0.0175227	1	0.98483	1	not shown
NIAPY	MonkeyKingEvolutionV1	5	50	488	712	1200	1	1	5.38373e-11	1.32978e-08	worse
NIAPY	EvolutionStrategyMpL	5	50	948	252	1200	1.58218e-95	3.0536e-93	1	1	better
NIAPY	FireflyAlgorithm	5	50	651	549	1200	0.00176628	0.171329	0.998535	1	not shown
NIAPY	FlowerPollinationAlgorithm	5	50	504	696	1200	1	1	1.64689e-08	3.98549e-06	worse
OPYTIMIZER	SA	5	50	966	234	1200	3.02285e-106	6.07593e-104	1	1	better
OPYTIMIZER	GOGHS	5	50	1026	174	1200	1.21249e-147	2.82511e-145	1	1	better
OPYTIMIZER	QSA	5	50	1054	146	1200	2.10491e-170	5.22017e-168	1	1	better
OPYTIMIZER	SGHS	5	50	984	216	1200	1.03809e-117	2.21112e-115	1	1	better
OPYTIMIZER	DE	5	50	1060	140	1200	1.30393e-175	3.32502e-173	1	1	better
OPYTIMIZER	RFO	5	50	1135	65	1200	1.79217e-253	5.03601e-251	1	1	better
OPYTIMIZER	PPA	5	50	804	396	1200	8.90903e-33	1.19381e-30	1	1	better
OPYTIMIZER	EHO	5	50	1075	125	1200	3.414e-189	8.94467e-187	1	1	better
OPYTIMIZER	AEO	5	50	1131	69	1200	1.43156e-248	3.99406e-246	1	1	better
OPYTIMIZER	ABO	5	50	1039	161	1200	6.61411e-158	1.57416e-155	1	1	better
OPYTIMIZER	GHS	5	50	994	206	1200	2.0326e-124	4.5327e-122	1	1	better
OPYTIMIZER	PVS	5	50	1058	142	1200	7.32854e-174	1.84679e-171	1	1	better
OPYTIMIZER	BWO	5	50	1036	164	1200	1.71488e-155	4.06426e-153	1	1	better
OPYTIMIZER	PSO	5	50	1157	43	1200	1.18396e-282	3.44531e-280	1	1	better
OPYTIMIZER	BSO	5	50	1116	84	1200	4.33323e-231	1.20464e-228	1	1	better
OPYTIMIZER	CSA	5	50	660	540	1200	0.000293209	0.0296141	0.999764	1	better
OPYTIMIZER	SSO	5	50	1045	155	1200	8.10326e-163	1.96909e-160	1	1	better
OPYTIMIZER	WOA	5	50	1144	56	1200	6.33725e-265	1.80612e-262	1	1	better
OPYTIMIZER	BA	5	50	971	229	1200	2.35813e-109	4.787e-107	1	1	better
OPYTIMIZER	HS	5	50	988	212	1200	2.30571e-120	5.00339e-118	1	1	better
OPYTIMIZER	JS	5	50	1080	120	1200	6.56188e-194	1.74546e-191	1	1	better
OPYTIMIZER	SOS	5	50	1168	32	1200	5.11183e-299	1.50799e-296	1	1	better
OPYTIMIZER	GS	5	50	165	1035	1200	1	1	1.07816e-154	3.1698e-152	worse
OPYTIMIZER	EFO	5	50	996	204	1200	8.63517e-126	1.93428e-123	1	1	better
OPYTIMIZER	GSA	5	50	370	830	1200	1	1	2.31004e-41	6.12161e-39	worse
OPYTIMIZER	ESA	5	50	949	251	1200	4.19378e-96	8.13593e-94	1	1	better
OPYTIMIZER	BOA	5	50	72	461	533	1	1	9.53091e-71	2.65912e-68	worse
OPYTIMIZER	HC	5	50	313	887	1200	1	1	2.98337e-64	8.2341e-62	worse
OPYTIMIZER	ABC	5	50	1068	98	1166	6.0392e-207	1.64266e-204	1	1	better
OPYTIMIZER	RRA	5	50	1134	66	1200	3.08504e-252	8.63811e-250	1	1	better
OPYTIMIZER	NDS	5	50	165	1035	1200	1	1	1.07816e-154	3.1698e-152	worse
OPYTIMIZER	NBJS	5	50	1077	123	1200	4.55567e-191	1.19814e-188	1	1	better
OPYTIMIZER	SSD	5	50	324	876	1200	1	1	2.2122e-59	6.06143e-57	worse
OPYTIMIZER	CEM	5	50	512	688	1200	1	1	2.09097e-07	4.99741e-05	worse
OPYTIMIZER	AOA	5	50	925	275	1200	7.48509e-83	1.38474e-80	1	1	better
OPYTIMIZER	MRFO	5	50	1142	58	1200	2.51136e-262	7.13225e-260	1	1	better
OPYTIMIZER	ASO	5	50	106	1094	1200	1	1	1.1649e-207	3.44811e-205	worse
OPYTIMIZER	SFO	5	50	685	515	1200	5.13507e-07	5.75128e-05	1	1	better
OPYTIMIZER	IHS	5	50	985	215	1200	2.27282e-118	4.86384e-116	1	1	better
OPYTIMIZER	COA	5	50	1082	118	1200	7.99289e-196	2.15009e-193	1	1	better
OPYTIMIZER	GOA	5	50	1158	42	1200	4.39231e-284	1.28255e-281	1	1	better
OPYTIMIZER	STOA	5	50	260	940	1200	1	1	5.42855e-91	1.53628e-88	worse
OPYTIMIZER	MVPA	5	50	1142	58	1200	2.51136e-262	7.13225e-260	1	1	better
OPYTIMIZER	ES	5	50	1036	164	1200	1.71488e-155	4.06426e-153	1	1	better
OPYTIMIZER	AIWPSO	5	50	1157	43	1200	1.18396e-282	3.44531e-280	1	1	better
OPYTIMIZER	ISA	5	50	248	952	1200	1	1	7.57781e-98	2.1521e-95	worse
OPYTIMIZER	EO	5	50	1181	19	1200	1.34336e-320	3.97636e-318	1	1	better
OPYTIMIZER	AF	5	50	129	916	1045	1	1	4.75918e-147	1.38492e-144	worse
OPYTIMIZER	DOA	5	50	1080	120	1200	6.56188e-194	1.74546e-191	1	1	better
OPYTIMIZER	PIO	5	50	1097	103	1200	1.02082e-210	2.79705e-208	1	1	better
OPYTIMIZER	HHO	5	50	1136	64	1200	1.02444e-254	2.88893e-252	1	1	better
OPYTIMIZER	BSA	5	50	983	217	1200	4.71472e-117	9.99521e-115	1	1	better
OPYTIMIZER	TEO	5	50	324	853	1177	1	1	1.25145e-55	3.40393e-53	worse
OPYTIMIZER	FA	5	50	307	893	1200	1	1	5.28723e-67	1.46985e-64	worse
OPYTIMIZER	WWO	5	50	1041	159	1200	1.56963e-159	3.75142e-157	1	1	better
OPYTIMIZER	IWO	5	50	1004	196	1200	2.21841e-131	5.03578e-129	1	1	better
OPYTIMIZER	KH	5	50	1073	127	1200	2.46901e-187	6.41942e-185	1	1	better
OPYTIMIZER	FOA	5	50	1043	157	1200	3.61887e-161	8.75766e-159	1	1	better
OPYTIMIZER	RPSO	5	50	1164	36	1200	6.71935e-293	1.97549e-290	1	1	better
OPYTIMIZER	SCA	5	50	392	808	1200	1	1	5.02821e-34	1.31236e-31	worse
OPYTIMIZER	OSA	5	50	599	601	1200	0.534504	1	0.488486	1	not shown
OPYTIMIZER	WDO	5	50	418	782	1200	1	1	2.26344e-26	5.81703e-24	worse
OPYTIMIZER	LSA	5	50	1153	47	1200	4.94899e-277	1.43026e-274	1	1	better
OPYTIMIZER	VPSO	5	50	1147	53	1200	6.98302e-269	1.99715e-266	1	1	better
OPYTIMIZER	SBO	5	50	1108	92	1200	2.73197e-222	7.54023e-220	1	1	better
OPYTIMIZER	GA	5	50	1108	92	1200	2.73197e-222	7.54023e-220	1	1	better
OPYTIMIZER	MFO	5	50	1053	147	1200	1.51112e-169	3.71736e-167	1	1	better
OPYTIMIZER	CS	5	50	1069	131	1200	1.16288e-183	3.00024e-181	1	1	better
OPYTIMIZER	FSO	5	50	924	276	1200	2.51358e-82	4.59985e-80	1	1	better
OPYTIMIZER	NGHS	5	50	991	209	1200	2.22187e-122	4.86589e-120	1	1	better
OPYTIMIZER	GCO	5	50	1026	174	1200	1.21249e-147	2.82511e-145	1	1	better
OPYTIMIZER	TWO	5	50	1151	49	1200	2.80013e-274	8.06439e-272	1	1	better
OPYTIMIZER	WEO	5	50	1008	192	1200	3.07535e-134	7.0118e-132	1	1	better
OPYTIMIZER	GWO	5	50	1150	50	1200	6.45201e-273	1.85173e-270	1	1	better
OPYTIMIZER	SAVPSO	5	50	1161	39	1200	1.9329e-288	5.6634e-286	1	1	better
OPYTIMIZER	FFOA	5	50	521	679	1200	0.999998	1	2.83429e-06	0.000674562	worse
OPYTIMIZER	AIG	5	50	1060	140	1200	1.30393e-175	3.32502e-173	1	1	better
OPYTIMIZER	BH	5	50	1032	168	1200	2.56951e-152	6.03835e-150	1	1	better
OPYTIMIZER	CI	5	50	523	96	619	2.3885e-72	4.10822e-70	1	1	better
OPYTIMIZER	SSA	5	50	1095	105	1200	1.12642e-208	3.07513e-206	1	1	better
OPYTIMIZER	AO	5	50	1009	191	1200	5.84353e-135	1.33817e-132	1	1	better
OPYTIMIZER	MVO	5	50	299	39	338	4.36278e-51	6.5878e-49	1	1	better
mealpy	LevyTWO	5	50	314	886	1200	1	1	8.44732e-64	2.32301e-61	worse
mealpy	OriginalTLO	5	50	830	370	1200	2.31004e-41	3.30336e-39	1	1	better
mealpy	GWO	5	50	1062	138	1200	2.24644e-177	5.75089e-175	1	1	better
mealpy	OriginalBBO	5	50	887	313	1200	2.98337e-64	4.95239e-62	1	1	better
mealpy	ABFO	5	50	533	649	1182	0.99967	1	0.000407931	0.093824	not shown
mealpy	OriginalWHO	5	50	456	744	1200	1	1	4.22646e-17	1.06084e-14	worse
mealpy	OriginalFFA	5	50	525	675	1200	0.999994	1	8.29229e-06	0.00194869	worse
mealpy	BaseSARO	5	50	848	352	1200	5.66766e-48	8.44481e-46	1	1	better
mealpy	OriginalSMA	5	50	537	663	1200	0.999878	1	0.000152237	0.0351668	worse
mealpy	SingleGA	5	50	694	506	1200	3.17122e-08	3.58348e-06	1	1	better
mealpy	OriginalSSDO	5	50	654	546	1200	0.000998557	0.0988571	0.999179	1	not shown
mealpy	OriginalFPA	5	50	576	624	1200	0.921408	1	0.0874141	1	not shown
mealpy	OriginalSSO	5	50	658	542	1200	0.000446742	0.0446742	0.999638	1	better
mealpy	OriginalMA	5	50	565	635	1200	0.97982	1	0.0231708	1	not shown
mealpy	OriginalCEM	5	50	418	782	1200	1	1	2.26344e-26	5.81703e-24	worse
mealpy	OCRO	5	50	876	324	1200	2.2122e-59	3.53952e-57	1	1	better
mealpy	OriginalBA	5	50	267	933	1200	1	1	3.90363e-87	1.10082e-84	worse
mealpy	OriginalAEO	5	50	981	219	1200	9.56321e-116	2.01784e-113	1	1	better
mealpy	OriginalBSO	5	50	989	211	1200	4.93479e-121	1.07578e-118	1	1	better
mealpy	OriginalBFO	5	50	234	966	1200	1	1	3.02285e-106	8.61513e-104	worse
mealpy	ImprovedSLO	5	50	589	611	1200	0.746631	1	0.272194	1	not shown
mealpy	OriginalLCO	5	50	1057	143	1200	5.42881e-173	1.3572e-170	1	1	better
mealpy	OriginalHGS	5	50	978	222	1200	8.37928e-114	1.75127e-111	1	1	better
mealpy	BaseALO	5	50	976	224	1200	1.60804e-112	3.34471e-110	1	1	better
mealpy	CPSO	5	50	888	312	1200	1.04912e-64	1.75203e-62	1	1	better
mealpy	OriginalEO	5	50	1063	137	1200	2.91281e-178	7.48592e-176	1	1	better
mealpy	DE	5	50	490	710	1200	1	1	1.15404e-10	2.83894e-08	worse
mealpy	ModifiedBA	5	50	697	503	1200	1.18092e-08	1.35805e-06	1	1	better
mealpy	BaseTLO	5	50	819	381	1200	1.35822e-37	1.91509e-35	1	1	better
mealpy	OriginalPFA	5	50	638	562	1200	0.0151702	1	0.986906	1	not shown
mealpy	BaseFOA	5	50	362	838	1200	1	1	3.12026e-44	8.33109e-42	worse
mealpy	OriginalGBO	5	50	817	383	1200	6.26076e-37	8.76506e-35	1	1	better
mealpy	TVAC	5	50	1050	150	1200	5.33887e-167	1.30802e-164	1	1	better
mealpy	BaseFBIO	5	50	908	292	1200	3.50133e-74	6.12732e-72	1	1	better
mealpy	ImprovedBSO	5	50	924	276	1200	2.51358e-82	4.59985e-80	1	1	better
mealpy	OriginalAO	5	50	371	829	1200	1	1	5.18412e-41	1.36861e-38	worse
mealpy	BaseGSKA	5	50	1017	183	1200	7.92284e-141	1.83018e-138	1	1	better
mealpy	BaseLCO	5	50	1054	146	1200	2.10491e-170	5.22017e-168	1	1	better
mealpy	OriginalSSpiderA	5	50	650	550	1200	0.00212282	0.201668	0.998234	1	not shown
mealpy	BaseHS	5	50	832	368	1200	4.53358e-42	6.52836e-40	1	1	better
mealpy	AdaptiveEO	5	50	1078	122	1200	5.19199e-192	1.37068e-189	1	1	better
mealpy	OriginalWCA	5	50	657	100	757	1.43934e-101	2.83551e-99	1	1	better
mealpy	OriginalMRFO	5	50	1049	151	1200	3.71717e-166	9.06989e-164	1	1	better
mealpy	OriginalEOA	5	50	639	561	1200	0.0130942	1	0.988732	1	not shown
mealpy	OriginalABC	5	50	733	467	1200	7.89263e-15	9.78686e-13	1	1	better
mealpy	ModifiedAEO	5	50	933	267	1200	3.90363e-87	7.37786e-85	1	1	better
mealpy	OriginalSFO	5	50	610	590	1200	0.291689	1	0.727806	1	not shown
mealpy	BaseBBO	5	50	827	373	1200	2.58068e-40	3.66457e-38	1	1	better
mealpy	OriginalNMRA	5	50	667	533	1200	6.07551e-05	0.00631853	0.999952	1	better
mealpy	OriginalACOR	5	50	651	549	1200	0.00176628	0.171329	0.998535	1	not shown
mealpy	ImprovedSFO	5	50	610	590	1200	0.291689	1	0.727806	1	not shown
mealpy	OriginalCRO	5	50	873	327	1200	4.30951e-58	6.85211e-56	1	1	better
mealpy	LevyJA	5	50	769	431	1200	6.00425e-23	7.56536e-21	1	1	better
mealpy	OriginalHS	5	50	845	355	1200	7.82984e-47	1.15099e-44	1	1	better
mealpy	OriginalCSO	5	50	505	695	1200	1	1	2.28912e-08	5.51677e-06	worse
mealpy	OriginalCOA	5	50	708	492	1200	2.44059e-10	2.83109e-08	1	1	better
mealpy	LevyQSA	5	50	903	297	1200	9.67079e-72	1.65371e-69	1	1	better
mealpy	OppoQSA	5	50	809	391	1200	2.42789e-34	3.30193e-32	1	1	better
mealpy	BaseBRO	5	50	910	290	1200	3.58146e-75	6.30338e-73	1	1	better
mealpy	OriginalSLO	5	50	877	323	1200	8.15275e-60	1.3289e-57	1	1	better
mealpy	OriginalMVO	5	50	998	202	1200	3.58311e-127	8.062e-125	1	1	better
mealpy	CLPSO	5	50	440	760	1200	1	1	9.86963e-21	2.49702e-18	worse
mealpy	OriginalNRO	5	50	623	577	1200	0.0969548	1	0.912586	1	not shown
mealpy	BaseSCA	5	50	668	532	1200	4.79037e-05	0.00502989	0.999962	1	better
mealpy	BaseGCO	5	50	571	629	1200	0.955754	1	0.0499186	1	not shown
mealpy	OriginalArchOA	5	50	780	420	1200	7.92097e-26	1.0218e-23	1	1	better
mealpy	SwarmHC	5	50	338	862	1200	1	1	1.67372e-53	4.53577e-51	worse
mealpy	ImprovedTLO	5	50	925	275	1200	7.48509e-83	1.38474e-80	1	1	better
mealpy	OriginalMSA	5	50	914	286	1200	3.54865e-77	6.38756e-75	1	1	better
mealpy	WOA	5	50	913	287	1200	1.13248e-76	2.01581e-74	1	1	better
mealpy	OriginalIWO	5	50	667	533	1200	6.07551e-05	0.00631853	0.999952	1	better
mealpy	BaseGA	5	50	966	234	1200	3.02285e-106	6.07593e-104	1	1	better
mealpy	ModifiedEO	5	50	1070	130	1200	1.42202e-184	3.68304e-182	1	1	better
mealpy	ImprovedNMRA	5	50	848	352	1200	5.66766e-48	8.44481e-46	1	1	better
mealpy	BaseCHIO	5	50	343	857	1200	1	1	1.73062e-51	4.67268e-49	worse
mealpy	OriginalHHO	5	50	861	339	1200	4.26712e-53	6.48602e-51	1	1	better
mealpy	OriginalGWO	5	50	1060	140	1200	1.30393e-175	3.32502e-173	1	1	better
mealpy	ImprovedQSA	5	50	791	409	1200	6.73357e-29	8.82098e-27	1	1	better
mealpy	OriginalFBIO	5	50	932	268	1200	1.3616e-86	2.55982e-84	1	1	better
mealpy	OriginalBeesA	5	50	406	794	1200	1	1	9.06502e-30	2.34784e-27	worse
mealpy	BaseEFO	5	50	892	308	1200	1.53645e-66	2.59661e-64	1	1	better
mealpy	OriginalSA	5	50	452	748	1200	1	1	5.68454e-18	1.4325e-15	worse
mealpy	OriginalHC	5	50	391	809	1200	1	1	2.42789e-34	6.36106e-32	worse
mealpy	OriginalSHO	5	50	809	391	1200	2.42789e-34	3.30193e-32	1	1	better
mealpy	JADE	5	50	883	317	1200	1.86884e-62	3.0649e-60	1	1	better
mealpy	OriginalCA	5	50	1042	158	1200	2.39201e-160	5.74082e-158	1	1	better
mealpy	EnhancedTWO	5	50	598	602	1200	0.557379	1	0.465496	1	not shown
mealpy	BaseSSA	5	50	804	396	1200	8.90903e-33	1.19381e-30	1	1	better
mealpy	OriginalAOA	5	50	491	709	1200	1	1	1.68109e-10	4.11866e-08	worse
mealpy	OriginalQSA	5	50	867	333	1200	1.46096e-55	2.26448e-53	1	1	better
mealpy	OriginalGOA	5	50	1082	118	1200	7.99289e-196	2.15009e-193	1	1	better
mealpy	EnhancedAEO	5	50	872	328	1200	1.14988e-57	1.81682e-55	1	1	better
mealpy	OriginalGSKA	5	50	869	331	1200	2.13039e-56	3.32341e-54	1	1	better
mealpy	PPSO	5	50	1058	142	1200	7.32854e-174	1.84679e-171	1	1	better
mealpy	OriginalCGO	5	50	774	426	1200	3.11182e-24	3.95201e-22	1	1	better
mealpy	OriginalHGSO	5	50	851	349	1200	3.95746e-49	5.93618e-47	1	1	better
mealpy	OriginalSBO	5	50	968	232	1200	1.75479e-107	3.54468e-105	1	1	better
mealpy	OppoTWO	5	50	696	504	1200	1.64689e-08	1.87746e-06	1	1	better
