lib	alg	dim	budget_factor	wins	losses	pairs	p_better	holm_better	p_worse	holm_worse	verdict
mealpy	BaseHS	2	1000	607	591	1200	0.33238	1	0.688333	1	not shown
mealpy	AdaptiveEO	2	1000	1114	84	1200	1.49925e-230	3.988e-228	1	1	better
mealpy	OriginalWCA	2	1000	661	115	778	3.07431e-94	5.31855e-92	1	1	better
mealpy	OriginalMRFO	2	1000	1099	99	1200	2.48514e-214	6.188e-212	1	1	better
mealpy	OriginalEOA	2	1000	539	660	1200	0.999789	1	0.000261971	0.0607774	not shown
mealpy	OriginalABC	2	1000	1047	151	1200	1.13644e-165	2.48881e-163	1	1	better
mealpy	ModifiedAEO	2	1000	1113	85	1200	1.96695e-229	5.19274e-227	1	1	better
mealpy	OriginalSFO	2	1000	719	476	1200	1.07549e-12	1.14002e-10	1	1	better
mealpy	BaseBBO	2	1000	206	992	1200	1	1	5.58053e-124	1.53464e-121	worse
mealpy	OriginalNMRA	2	1000	978	219	1200	4.18114e-115	7.86054e-113	1	1	better
mealpy	OriginalACOR	2	1000	938	261	1200	3.06673e-90	5.2441e-88	1	1	better
mealpy	ImprovedSFO	2	1000	805	392	1200	1.23074e-33	1.58765e-31	1	1	better
mealpy	OriginalCRO	2	1000	385	814	1200	1	1	3.86491e-36	9.58497e-34	worse
mealpy	LevyJA	2	1000	994	203	1200	8.09641e-126	1.59499e-123	1	1	better
mealpy	OriginalHS	2	1000	702	494	1200	9.85108e-10	1.00481e-07	1	1	better
mealpy	OriginalCSO	2	1000	580	616	1200	0.857666	1	0.155756	1	not shown
mealpy	OriginalCOA	2	1000	917	281	1200	2.34938e-79	3.80599e-77	1	1	better
mealpy	LevyQSA	2	1000	1101	97	1200	1.98651e-216	5.006e-214	1	1	better
mealpy	OppoQSA	2	1000	1122	76	1200	1.06702e-239	2.93431e-237	1	1	better
mealpy	BaseBRO	2	1000	779	420	1200	1.03123e-25	1.24779e-23	1	1	better
mealpy	OriginalSLO	2	1000	863	334	1200	1.14458e-54	1.65964e-52	1	1	better
mealpy	OriginalMVO	2	1000	695	502	1200	1.34021e-08	1.32681e-06	1	1	better
mealpy	CLPSO	2	1000	549	647	1200	0.997909	1	0.00250669	0.576539	not shown
mealpy	OriginalNRO	2	1000	1032	167	1200	7.18634e-153	1.50913e-150	1	1	better
mealpy	BaseSCA	2	1000	845	354	1200	4.62331e-47	6.38017e-45	1	1	better
mealpy	BaseGCO	2	1000	995	202	1200	1.64933e-126	3.28217e-124	1	1	better
mealpy	OriginalArchOA	2	1000	925	271	1200	3.22798e-84	5.32617e-82	1	1	better
mealpy	SwarmHC	2	1000	704	495	1200	8.6268e-10	8.8856e-08	1	1	better
mealpy	ImprovedTLO	2	1000	1138	60	1200	3.34372e-259	9.66335e-257	1	1	better
mealpy	OriginalMSA	2	1000	1114	84	1200	1.49925e-230	3.988e-228	1	1	better
mealpy	WOA	2	1000	952	246	1200	1.28684e-98	2.29058e-96	1	1	better
mealpy	OriginalIWO	2	1000	954	242	1200	1.40198e-100	2.53758e-98	1	1	better
mealpy	BaseGA	2	1000	361	836	1200	1	1	3.67599e-44	9.30027e-42	worse
mealpy	ModifiedEO	2	1000	1092	105	1200	6.84718e-208	1.65017e-205	1	1	better
mealpy	ImprovedNMRA	2	1000	585	612	1200	0.790824	1	0.226184	1	not shown
mealpy	BaseCHIO	2	1000	226	972	1200	1	1	7.95934e-111	2.15698e-108	worse
mealpy	OriginalHHO	2	1000	921	276	1200	9.18603e-82	1.50651e-79	1	1	better
mealpy	OriginalGWO	2	1000	980	217	1200	2.07394e-116	3.9405e-114	1	1	better
mealpy	ImprovedQSA	2	1000	1109	89	1200	5.14475e-225	1.32734e-222	1	1	better
mealpy	OriginalFBIO	2	1000	1087	111	1200	3.89655e-202	9.27379e-200	1	1	better
mealpy	OriginalBeesA	2	1000	968	228	1200	3.82044e-109	7.02962e-107	1	1	better
mealpy	BaseEFO	2	1000	1078	120	1200	2.12634e-193	4.97564e-191	1	1	better
mealpy	OriginalSA	2	1000	1064	134	1200	1.90794e-180	4.3501e-178	1	1	better
mealpy	OriginalHC	2	1000	218	981	1200	1	1	3.48601e-116	9.48196e-114	worse
mealpy	OriginalSHO	2	1000	768	429	1200	3.95502e-23	4.70647e-21	1	1	better
mealpy	JADE	2	1000	1105	93	1200	1.10925e-220	2.85077e-218	1	1	better
mealpy	OriginalCA	2	1000	671	529	1200	2.30327e-05	0.00209598	0.999982	1	better
mealpy	EnhancedTWO	2	1000	722	475	1200	4.83183e-13	5.26669e-11	1	1	better
mealpy	BaseSSA	2	1000	950	249	1200	4.602e-97	8.09952e-95	1	1	better
mealpy	OriginalAOA	2	1000	32	1168	1200	1	1	5.11183e-299	1.50799e-296	worse
mealpy	OriginalQSA	2	1000	1101	97	1200	1.98651e-216	5.006e-214	1	1	better
mealpy	OriginalGOA	2	1000	1099	99	1200	2.48514e-214	6.188e-212	1	1	better
mealpy	EnhancedAEO	2	1000	1125	74	1200	2.56229e-242	7.12318e-240	1	1	better
mealpy	OriginalGSKA	2	1000	1026	171	1200	2.90345e-149	6.03917e-147	1	1	better
mealpy	PPSO	2	1000	1043	155	1200	2.45856e-162	5.33507e-160	1	1	better
mealpy	OriginalCGO	2	1000	1100	98	1200	2.2342e-215	5.5855e-213	1	1	better
mealpy	OriginalHGSO	2	1000	623	575	1200	0.0872342	1	0.921581	1	not shown
mealpy	OriginalSBO	2	1000	783	413	1200	2.75169e-27	3.38458e-25	1	1	better
mealpy	OppoTWO	2	1000	681	518	1200	1.39758e-06	0.000129975	0.999999	1	better
mealpy	OriginalASO	2	1000	72	1127	1200	1	1	1.08854e-244	3.16766e-242	worse
mealpy	ModifiedSLO	2	1000	850	348	1200	3.2638e-49	4.63459e-47	1	1	better
mealpy	BaseVCS	2	1000	1075	123	1200	1.46806e-190	3.4059e-188	1	1	better
mealpy	LSHADE	2	1000	1122	76	1200	1.06702e-239	2.93431e-237	1	1	better
mealpy	OriginalEFO	2	1000	513	685	1200	1	1	3.73808e-07	8.78448e-05	worse
mealpy	OriginalJA	2	1000	523	671	1200	0.999992	1	1.02544e-05	0.00239953	worse
mealpy	OriginalGCO	2	1000	968	228	1200	3.82044e-109	7.02962e-107	1	1	better
mealpy	OriginalPSS	2	1000	1058	140	1200	4.07043e-175	9.11776e-173	1	1	better
mealpy	OriginalEHO	2	1000	926	270	1200	9.4284e-85	1.57454e-82	1	1	better
mealpy	OriginalSSA	2	1000	883	317	1200	1.86884e-62	2.78457e-60	1	1	better
mealpy	OriginalSCA	2	1000	844	352	1200	2.26424e-47	3.14729e-45	1	1	better
mealpy	OriginalBES	2	1000	1095	103	1200	3.41279e-210	8.25894e-208	1	1	better
mealpy	BaseSBO	2	1000	856	340	1200	4.57774e-52	6.54616e-50	1	1	better
mealpy	BaseJA	2	1000	763	436	1200	1.35099e-21	1.56715e-19	1	1	better
mealpy	OriginalSARO	2	1000	1121	77	1200	1.55639e-238	4.21781e-236	1	1	better
mealpy	OriginalSRSR	2	1000	1035	163	1200	8.09241e-156	1.73178e-153	1	1	better
mealpy	OriginalTWO	2	1000	900	296	1200	1.63454e-71	2.56622e-69	1	1	better
mealpy	OriginalWDO	2	1000	475	724	1200	1	1	3.29799e-13	7.8492e-11	worse
mealpy	AugmentedAEO	2	1000	948	249	1200	1.15623e-96	2.0234e-94	1	1	better
mealpy	OriginalWOA	2	1000	937	261	1200	4.80027e-90	8.16046e-88	1	1	better
mealpy	SADE	2	1000	1122	76	1200	1.06702e-239	2.93431e-237	1	1	better
mealpy	OriginalBRO	2	1000	341	859	1200	1	1	2.73975e-52	7.06856e-50	worse
mealpy	OriginalSSpiderO	2	1000	562	636	1200	0.984899	1	0.0174467	1	not shown
mealpy	ProbBeesA	2	1000	600	597	1200	0.476953	1	0.546018	1	not shown
mealpy	OriginalFA	2	1000	314	885	1200	1	1	1.24815e-63	3.25768e-61	worse
mealpy	OriginalCSA	2	1000	310	887	1200	1	1	4.18361e-65	1.09611e-62	worse
mealpy	OriginalALO	2	1000	893	304	1200	6.99549e-68	1.06332e-65	1	1	better
mealpy	OriginalDO	2	1000	683	515	1200	6.7439e-07	6.33927e-05	0.999999	1	better
mealpy	OriginalCHIO	2	1000	488	707	1200	1	1	1.2783e-10	3.02956e-08	worse
mealpy	OriginalBSA	2	1000	1014	184	1200	1.25778e-139	2.56587e-137	1	1	better
mealpy	LevyEP	2	1000	1028	171	1200	9.87185e-150	2.06322e-147	1	1	better
mealpy	OriginalICA	2	1000	590	114	706	1.51181e-78	2.4189e-76	1	1	better
mealpy	ImprovedLCO	2	1000	827	370	1200	6.12583e-41	8.33112e-39	1	1	better
mealpy	OriginalMFO	2	1000	352	845	1200	1	1	1.60239e-47	4.08608e-45	worse
mealpy	ImprovedAEO	2	1000	1137	61	1200	6.24404e-258	1.79828e-255	1	1	better
mealpy	OriginalVCS	2	1000	840	360	1200	5.75169e-45	7.87982e-43	1	1	better
mealpy	AdaptiveBA	2	1000	369	830	1200	1	1	1.42147e-41	3.5821e-39	worse
mealpy	MultiGA	2	1000	187	1011	1200	1	1	2.04063e-137	5.67294e-135	worse
mealpy	OriginalES	2	1000	994	202	1200	2.7427e-126	5.43054e-124	1	1	better
mealpy	LevyES	2	1000	1084	112	1200	1.24463e-200	2.94978e-198	1	1	better
mealpy	OriginalEP	2	1000	762	435	1200	1.24993e-21	1.46242e-19	1	1	better
mealpy	BaseSMA	2	1000	1004	194	1200	2.35137e-132	4.72626e-130	1	1	better
mealpy	OriginalPSO	2	1000	245	954	1200	1	1	2.08298e-99	5.6032e-97	worse
mealpy	FBUDGETSHADE	2	1000	1131	67	1200	1.86386e-250	5.312e-248	1	1	better
mealpy	OriginalFOA	2	1000	207	993	1200	1	1	9.77535e-124	2.67845e-121	worse
mealpy	BaseQSA	2	1000	1122	76	1200	1.06702e-239	2.93431e-237	1	1	better
mealpy	BaseMFO	2	1000	1038	160	1200	3.07295e-158	6.63757e-156	1	1	better
mealpy	BaseDE	2	1000	1097	101	1200	2.97561e-212	7.29025e-210	1	1	better
mealpy	WhaleFOA	2	1000	207	993	1200	1	1	9.77535e-124	2.67845e-121	worse
Baselines	DE	2	1000	1049	149	1200	2.33548e-167	1.86839e-166	1	1	better
Baselines	RCobyla	2	1000	758	440	1200	1.58836e-20	6.35345e-20	1	1	better
Baselines	PSO	2	1000	560	625	1200	0.972422	0.972422	0.0314782	0.346261	not shown
Baselines	DiagonalCMA	2	1000	856	342	1200	1.41264e-51	7.06322e-51	1	1	better
Baselines	modcma	2	1000	919	279	1200	2.1822e-80	1.52754e-79	1	1	better
Baselines	modde	2	1000	1143	55	1200	1.12771e-265	1.24048e-264	1	1	better
Baselines	OnePlusOne	2	1000	609	589	1200	0.291532	0.583065	0.727974	1	not shown
Baselines	Powell	2	1000	726	472	1200	1.09486e-13	3.28457e-13	1	1	better
Baselines	MultiBFGS	2	1000	881	318	1200	7.65129e-62	4.59077e-61	1	1	better
Baselines	lshade	2	1000	1114	84	1200	1.49925e-230	1.49925e-229	1	1	better
Baselines	bipop	2	1000	1079	119	1200	2.36206e-194	2.12586e-193	1	1	better
EVOLOPY	DE	2	5000	1118	71	1200	3.85354e-243	9.59531e-241	1	1	better
EVOLOPY	JAYA	2	5000	932	255	1200	2.98797e-91	4.81064e-89	1	1	better
EVOLOPY	PSO	2	5000	1067	122	1200	3.25671e-189	7.03449e-187	1	1	better
EVOLOPY	WOA	2	5000	908	285	1200	2.11896e-76	3.34796e-74	1	1	better
EVOLOPY	FFA	2	5000	1070	119	1200	4.70595e-192	1.0259e-189	1	1	better
EVOLOPY	BAT	2	5000	477	721	1200	1	1	9.29984e-13	2.14826e-10	worse
EVOLOPY	MVO	2	5000	981	208	1200	1.17148e-120	2.16723e-118	1	1	better
EVOLOPY	HHO	2	5000	838	350	1200	6.22449e-47	8.40307e-45	1	1	better
EVOLOPY	SCA	2	5000	835	351	1200	2.96318e-46	3.94103e-44	1	1	better
EVOLOPY	GA	2	5000	588	402	995	1.85631e-09	1.89343e-07	1	1	better
EVOLOPY	MFO	2	5000	853	336	1200	1.39045e-52	1.96054e-50	1	1	better
EVOLOPY	CS	2	5000	1164	25	1200	4.60585e-307	1.32648e-304	1	1	better
EVOLOPY	GWO	2	5000	958	231	1200	8.11591e-106	1.42028e-103	1	1	better
EVOLOPY	SSA	2	5000	875	313	1200	3.2115e-62	4.75302e-60	1	1	better
NIAPY	DynamicFireworksAlgorithm	2	5000	662	531	1200	8.25289e-05	0.00808783	0.999935	1	better
NIAPY	HarmonySearch	2	5000	981	209	1200	3.33937e-120	6.14444e-118	1	1	better
NIAPY	EvolutionStrategyMp1	2	5000	966	223	1200	7.79834e-111	1.3881e-108	1	1	better
NIAPY	MonarchButterflyOptimization	2	5000	311	885	1200	1	1	1.77156e-64	4.48206e-62	worse
NIAPY	CenterParticleSwarmOptimization	2	5000	1052	137	1200	1.56532e-175	3.2089e-173	1	1	better
NIAPY	DynNpDifferentialEvolution	2	5000	509	684	1200	1	1	2.25216e-07	5.06735e-05	worse
NIAPY	CamelAlgorithm	2	5000	866	325	1200	1.77421e-57	2.55487e-55	1	1	better
NIAPY	BatAlgorithm	2	5000	679	513	1200	8.48809e-07	8.48809e-05	0.999999	1	better
NIAPY	GlowwormSwarmOptimization	2	5000	333	861	1200	1	1	1.32929e-54	3.28335e-52	worse
NIAPY	BareBonesFireworksAlgorithm	2	5000	563	631	1200	0.977102	1	0.0262293	1	not shown
NIAPY	CuckooSearch	2	5000	1162	27	1200	8.89785e-304	2.54478e-301	1	1	better
NIAPY	GeneticAlgorithm	2	5000	575	611	1200	0.858677	1	0.154741	1	not shown
NIAPY	ParticleSwarmAlgorithm	2	5000	1094	95	1200	3.68964e-216	8.70755e-214	1	1	better
NIAPY	MonkeyKingEvolutionV3	2	5000	159	1041	1200	1	1	1.56963e-159	4.22231e-157	worse
NIAPY	MonkeyKingEvolutionV2	2	5000	1126	63	1200	6.50609e-253	1.68508e-250	1	1	better
NIAPY	SineCosineAlgorithm	2	5000	3	1197	1200	1	1	0	0	worse
NIAPY	EvolutionStrategy1p1	2	5000	721	468	1200	1.10468e-13	1.19305e-11	1	1	better
NIAPY	HarrisHawksOptimization	2	5000	1008	181	1200	8.55016e-140	1.67583e-137	1	1	better
NIAPY	ParticleSwarmOptimization	2	5000	620	570	1200	0.0777252	1	0.930368	1	not shown
NIAPY	ForestOptimizationAlgorithm	2	5000	957	232	1200	3.35702e-105	5.80765e-103	1	1	better
NIAPY	EnhancedFireworksAlgorithm	2	5000	624	573	1200	0.0741878	1	0.933596	1	not shown
NIAPY	MultiStrategyDifferentialEvolution	2	5000	1137	52	1200	4.04531e-267	1.09223e-264	1	1	better
NIAPY	MutatedParticleSwarmOptimization	2	5000	1060	129	1200	1.00639e-182	2.14361e-180	1	1	better
NIAPY	ComprehensiveLearningParticleSwarmOptimizer	2	5000	1054	137	1200	4.99585e-176	1.03414e-173	1	1	better
NIAPY	KrillHerd	2	5000	138	1061	1200	1	1	3.97676e-177	1.08168e-174	worse
NIAPY	FishSchoolSearch	2	5000	882	308	1200	8.0459e-65	1.19884e-62	1	1	better
NIAPY	MutatedCenterUnifiedParticleSwarmOptimization	2	5000	1083	106	1200	8.59701e-205	1.92573e-202	1	1	better
NIAPY	MutatedCenterParticleSwarmOptimization	2	5000	1070	119	1200	4.70595e-192	1.0259e-189	1	1	better
NIAPY	GlowwormSwarmOptimizationV2	2	5000	301	893	1200	1	1	9.05413e-69	2.3088e-66	worse
NIAPY	CatSwarmOptimization	2	5000	1004	184	1200	2.41932e-137	4.66929e-135	1	1	better
NIAPY	DifferentialEvolution	2	5000	1153	36	1200	9.83239e-290	2.75307e-287	1	1	better
NIAPY	FireworksAlgorithm	2	5000	695	491	1200	1.7239e-09	1.77562e-07	1	1	better
NIAPY	MothFlameOptimizer	2	5000	197	998	1200	1	1	1.47745e-129	3.9448e-127	worse
NIAPY	DynNpMultiStrategyDifferentialEvolution	2	5000	1111	78	1200	6.24515e-235	1.52382e-232	1	1	better
NIAPY	EvolutionStrategyML	2	5000	958	231	1200	8.11591e-106	1.42028e-103	1	1	better
NIAPY	GreyWolfOptimizer	2	5000	994	195	1200	1.25003e-129	2.36255e-127	1	1	better
NIAPY	HarmonySearchV1	2	5000	758	431	1200	9.13363e-22	1.04123e-19	1	1	better
NIAPY	BeesAlgorithm	2	5000	1104	84	1200	7.40525e-228	1.76245e-225	1	1	better
NIAPY	GlowwormSwarmOptimizationV1	2	5000	330	869	1200	1	1	1.1731e-56	2.92103e-54	worse
NIAPY	GlowwormSwarmOptimizationV3	2	5000	332	863	1200	1	1	3.54361e-55	8.78814e-53	worse
NIAPY	LionOptimizationAlgorithm	2	5000	867	321	1200	1.0555e-58	1.53047e-56	1	1	better
NIAPY	ArtificialBeeColonyAlgorithm	2	5000	996	191	1200	4.97997e-132	9.51175e-130	1	1	better
NIAPY	AgingNpDifferentialEvolution	2	5000	882	307	1200	4.15775e-65	6.23662e-63	1	1	better
NIAPY	OppositionVelocityClampingParticleSwarmOptimization	2	5000	604	595	1200	0.408649	1	0.613624	1	not shown
NIAPY	CoralReefsOptimization	2	5000	379	812	1200	1	1	4.85766e-37	1.18041e-34	worse
NIAPY	BacterialForagingOptimization	2	5000	964	225	1200	1.44715e-109	2.54698e-107	1	1	better
NIAPY	DynamicFireworksAlgorithmGauss	2	5000	641	553	1200	0.00588918	0.559472	0.995012	1	not shown
NIAPY	ClonalSelectionAlgorithm	2	5000	109	1089	1200	1	1	4.00649e-204	1.1138e-201	worse
NIAPY	GravitationalSearchAlgorithm	2	5000	96	1103	1200	1	1	9.49266e-218	2.65794e-215	worse
NIAPY	MonkeyKingEvolutionV1	2	5000	1087	102	1200	7.34952e-209	1.66099e-206	1	1	better
NIAPY	EvolutionStrategyMpL	2	5000	1057	132	1200	5.33627e-180	1.12595e-177	1	1	better
NIAPY	FireflyAlgorithm	2	5000	859	330	1200	4.76961e-55	6.82055e-53	1	1	better
NIAPY	FlowerPollinationAlgorithm	2	5000	1152	37	1200	3.06681e-288	8.55641e-286	1	1	better
OPYTIMIZER	SA	2	5000	728	458	1200	2.17128e-15	2.36669e-13	1	1	better
OPYTIMIZER	GOGHS	2	5000	566	626	1200	0.961393	1	0.0437145	1	not shown
OPYTIMIZER	QSA	2	5000	1168	21	1200	7.52535e-314	2.18235e-311	1	1	better
OPYTIMIZER	SGHS	2	5000	309	890	1200	1	1	6.60547e-66	1.67779e-63	worse
OPYTIMIZER	DE	2	5000	1083	106	1200	8.59701e-205	1.92573e-202	1	1	better
OPYTIMIZER	RFO	2	5000	1094	95	1200	3.68964e-216	8.70755e-214	1	1	better
OPYTIMIZER	PPA	2	5000	640	553	1200	0.00637306	0.599068	0.994595	1	not shown
OPYTIMIZER	EHO	2	5000	1019	170	1200	3.62063e-148	7.16885e-146	1	1	better
OPYTIMIZER	AEO	2	5000	1174	15	1200	0	0	1	1	better
OPYTIMIZER	ABO	2	5000	1115	72	1200	2.11467e-241	5.22323e-239	1	1	better
OPYTIMIZER	GHS	2	5000	327	866	1200	1	1	5.93871e-57	1.48468e-54	worse
OPYTIMIZER	PVS	2	5000	1132	57	1200	1.52383e-260	4.03816e-258	1	1	better
OPYTIMIZER	BWO	2	5000	473	720	1200	1	1	4.42384e-13	1.03076e-10	worse
OPYTIMIZER	PSO	2	5000	1123	66	1200	3.38405e-249	8.59549e-247	1	1	better
OPYTIMIZER	BSO	2	5000	1006	183	1200	2.61324e-138	5.09583e-136	1	1	better
OPYTIMIZER	CSA	2	5000	661	534	1200	0.000132123	0.0128159	0.999895	1	better
OPYTIMIZER	SSO	2	5000	155	1045	1200	1	1	8.10326e-163	2.18788e-160	worse
OPYTIMIZER	WOA	2	5000	943	247	1200	1.99941e-96	3.33902e-94	1	1	better
OPYTIMIZER	BA	2	5000	821	372	1200	1.10345e-39	1.40139e-37	1	1	better
OPYTIMIZER	HS	2	5000	616	574	1200	0.117305	1	0.89372	1	not shown
OPYTIMIZER	JS	2	5000	710	480	1200	1.38156e-11	1.46446e-09	1	1	better
OPYTIMIZER	SOS	2	5000	1176	13	1200	0	0	1	1	better
OPYTIMIZER	GS	2	5000	11	1188	1200	1	1	0	0	worse
OPYTIMIZER	EFO	2	5000	779	411	1200	3.86833e-27	4.56463e-25	1	1	better
OPYTIMIZER	GSA	2	5000	59	1141	1200	1	1	4.86568e-261	1.40131e-258	worse
OPYTIMIZER	ESA	2	5000	690	499	1200	1.67977e-08	1.69657e-06	1	1	better
OPYTIMIZER	BOA	2	5000	26	453	480	1	1	4.12329e-102	1.06793e-99	worse
OPYTIMIZER	HC	2	5000	479	708	1200	1	1	1.59104e-11	3.6594e-09	worse
OPYTIMIZER	ABC	2	5000	1136	25	1172	6.77584e-299	1.92434e-296	1	1	better
OPYTIMIZER	RRA	2	5000	891	305	1200	3.06129e-67	4.62255e-65	1	1	better
OPYTIMIZER	NDS	2	5000	8	1191	1200	1	1	0	0	worse
OPYTIMIZER	NBJS	2	5000	747	440	1200	2.10201e-19	2.37527e-17	1	1	better
OPYTIMIZER	SSD	2	5000	120	1077	1200	1	1	3.82715e-193	1.04864e-190	worse
OPYTIMIZER	CEM	2	5000	507	684	1200	1	1	1.62073e-07	3.66286e-05	worse
OPYTIMIZER	AOA	2	5000	402	798	1200	1	1	5.93917e-31	1.4254e-28	worse
OPYTIMIZER	MRFO	2	5000	1109	80	1200	1.22113e-232	2.96735e-230	1	1	better
OPYTIMIZER	ASO	2	5000	52	1148	1200	1	1	3.2208e-270	9.30811e-268	worse
OPYTIMIZER	SFO	2	5000	372	824	1200	1	1	4.20999e-40	1.03145e-37	worse
OPYTIMIZER	IHS	2	5000	511	678	1200	0.999999	1	7.11849e-07	0.000159454	worse
OPYTIMIZER	COA	2	5000	1158	31	1200	2.14485e-297	6.06993e-295	1	1	better
OPYTIMIZER	GOA	2	5000	979	209	1200	9.08091e-120	1.66181e-117	1	1	better
OPYTIMIZER	STOA	2	5000	61	1139	1200	1	1	1.7326e-258	4.97255e-256	worse
OPYTIMIZER	MVPA	2	5000	943	249	1200	1.15245e-95	1.91307e-93	1	1	better
OPYTIMIZER	ES	2	5000	987	205	1200	2.39674e-123	4.45794e-121	1	1	better
OPYTIMIZER	AIWPSO	2	5000	1035	154	1200	5.39425e-161	1.08964e-158	1	1	better
OPYTIMIZER	ISA	2	5000	63	1137	1200	1	1	5.76077e-256	1.64758e-253	worse
OPYTIMIZER	EO	2	5000	1062	127	1200	1.47125e-184	3.14847e-182	1	1	better
OPYTIMIZER	AF	2	5000	36	1014	1050	1	1	7.29267e-250	2.07841e-247	worse
OPYTIMIZER	DOA	2	5000	1143	46	1200	2.67902e-275	7.31373e-273	1	1	better
OPYTIMIZER	PIO	2	5000	635	560	1200	0.0161291	1	0.986065	1	not shown
OPYTIMIZER	HHO	2	5000	1059	129	1200	1.79464e-182	3.80464e-180	1	1	better
OPYTIMIZER	BSA	2	5000	734	458	1200	6.18982e-16	6.8088e-14	1	1	better
OPYTIMIZER	TEO	2	5000	543	631	1180	0.995319	1	0.0055408	1	not shown
OPYTIMIZER	FA	2	5000	35	1164	1200	1	1	4.02805e-294	1.17619e-291	worse
OPYTIMIZER	WWO	2	5000	1145	44	1200	4.22567e-278	1.16206e-275	1	1	better
OPYTIMIZER	IWO	2	5000	976	213	1200	2.53923e-117	4.6214e-115	1	1	better
OPYTIMIZER	KH	2	5000	850	339	1200	2.24508e-51	3.12067e-49	1	1	better
OPYTIMIZER	FOA	2	5000	766	420	1200	3.05646e-24	3.51493e-22	1	1	better
OPYTIMIZER	RPSO	2	5000	1124	66	1200	1.79128e-249	4.56776e-247	1	1	better
OPYTIMIZER	SCA	2	5000	212	984	1200	1	1	1.69528e-119	4.44162e-117	worse
OPYTIMIZER	OSA	2	5000	396	799	1200	1	1	3.85623e-32	9.33206e-30	worse
OPYTIMIZER	WDO	2	5000	104	1095	1200	1	1	1.96925e-209	5.49422e-207	worse
OPYTIMIZER	LSA	2	5000	1107	82	1200	2.26381e-230	5.45579e-228	1	1	better
OPYTIMIZER	VPSO	2	5000	1108	81	1200	1.67364e-231	4.05021e-229	1	1	better
OPYTIMIZER	SBO	2	5000	806	385	1200	4.45469e-35	5.52381e-33	1	1	better
OPYTIMIZER	GA	2	5000	986	202	1200	1.59396e-124	2.98071e-122	1	1	better
OPYTIMIZER	MFO	2	5000	829	360	1200	2.30618e-43	3.0211e-41	1	1	better
OPYTIMIZER	CS	2	5000	1181	8	1200	0	0	1	1	better
OPYTIMIZER	FSO	2	5000	902	286	1200	5.47882e-75	8.60174e-73	1	1	better
OPYTIMIZER	NGHS	2	5000	239	954	1200	1	1	9.16123e-102	2.3636e-99	worse
OPYTIMIZER	GCO	2	5000	1084	105	1200	8.39726e-206	1.88938e-203	1	1	better
OPYTIMIZER	TWO	2	5000	1005	183	1200	4.42305e-138	8.58071e-136	1	1	better
OPYTIMIZER	WEO	2	5000	1025	165	1200	2.50475e-152	4.98445e-150	1	1	better
OPYTIMIZER	GWO	2	5000	858	335	1200	1.27333e-53	1.80812e-51	1	1	better
OPYTIMIZER	SAVPSO	2	5000	1125	64	1200	1.1458e-251	2.95617e-249	1	1	better
OPYTIMIZER	FFOA	2	5000	144	1056	1200	1	1	3.98984e-172	1.08125e-169	worse
OPYTIMIZER	AIG	2	5000	1156	33	1200	2.72626e-294	7.68805e-292	1	1	better
OPYTIMIZER	BH	2	5000	701	491	1200	6.44437e-10	6.70215e-08	1	1	better
OPYTIMIZER	CI	2	5000	241	376	621	1	1	3.0564e-08	6.93803e-06	worse
OPYTIMIZER	SSA	2	5000	1136	53	1200	8.68671e-266	2.32804e-263	1	1	better
OPYTIMIZER	AO	2	5000	586	607	1200	0.737911	1	0.28129	1	not shown
OPYTIMIZER	MVO	2	5000	303	93	406	2.31845e-27	2.75895e-25	1	1	better
mealpy	LevyTWO	2	5000	897	288	1200	1.88317e-73	2.93775e-71	1	1	better
mealpy	OriginalTLO	2	5000	1147	42	1200	6.0709e-281	1.68164e-278	1	1	better
mealpy	GWO	2	5000	787	405	1200	4.37444e-29	5.24933e-27	1	1	better
mealpy	OriginalBBO	2	5000	209	990	1200	1	1	3.67077e-122	9.69083e-120	worse
mealpy	ABFO	2	5000	403	778	1186	1	1	2.4771e-28	5.92027e-26	worse
mealpy	OriginalWHO	2	5000	998	191	1200	1.76658e-132	3.39184e-130	1	1	better
mealpy	OriginalFFA	2	5000	851	339	1200	1.5685e-51	2.19591e-49	1	1	better
mealpy	BaseSARO	2	5000	1137	52	1200	4.04531e-267	1.09223e-264	1	1	better
mealpy	OriginalSMA	2	5000	946	242	1200	5.86365e-99	9.9682e-97	1	1	better
mealpy	SingleGA	2	5000	51	1148	1200	1	1	2.78882e-271	8.08758e-269	worse
mealpy	OriginalSSDO	2	5000	452	743	1200	1	1	1.72026e-17	4.0598e-15	worse
mealpy	OriginalFPA	2	5000	1124	65	1200	1.98509e-250	5.08184e-248	1	1	better
mealpy	OriginalSSO	2	5000	428	763	1200	1	1	9.90976e-23	2.34861e-20	worse
mealpy	OriginalMA	2	5000	77	1122	1200	1	1	8.31545e-239	2.35327e-236	worse
mealpy	OriginalCEM	2	5000	845	343	1200	1.23198e-49	1.70014e-47	1	1	better
mealpy	OCRO	2	5000	839	348	1200	1.5182e-47	2.06475e-45	1	1	better
mealpy	OriginalBA	2	5000	74	1126	1200	1	1	1.36526e-242	3.87733e-240	worse
mealpy	OriginalAEO	2	5000	1129	60	1200	1.07688e-256	2.82144e-254	1	1	better
mealpy	OriginalBSO	2	5000	974	215	1200	5.26853e-116	9.48336e-114	1	1	better
mealpy	OriginalBFO	2	5000	81	1118	1200	1	1	3.29623e-234	9.29538e-232	worse
